ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,Traffic,VehicleWeight,Demand,NormalizedDemand,Price,Date,AvgCompetitorPrice,MinCompetitorPrice,NearbyLots,Fullness,AdjustedPrice,RerouteSuggested
1656,BHMBCCTHL01,387,26.14449459,91.73620513,165,car,low,2,0,25-10-2016,09:00:00,2016-10-25 09:00:00,0.0,1.0,1.7705426356589147,0.24064840626658385,12.40648406266584,2016-10-25,13.580123753416295,10.628450622260477,12.0,0.4263565891472868,13.40648406266584,False
1657,BHMBCCTHL01,387,26.14449459,91.73620513,187,car,low,2,0,25-10-2016,09:19:00,2016-10-25 09:19:00,0.0,1.0,1.79328165374677,0.244981318504421,12.44981318504421,2016-10-25,13.580123753416295,10.628450622260477,12.0,0.48320413436692505,13.44981318504421,False
1659,BHMBCCTHL01,387,26.14449459,91.73620513,235,car,low,3,0,25-10-2016,10:29:00,2016-10-25 10:29:00,0.0,1.0,2.1428940568475454,0.3115998441611674,13.115998441611673,2016-10-25,13.580123753416295,10.628450622260477,12.0,0.6072351421188631,14.115998441611673,False
1663,BHMBCCTHL01,387,26.14449459,91.73620513,344,truck,high,8,0,25-10-2016,12:29:00,2016-10-25 12:29:00,1.0,1.5,4.055555555555555,0.6760568485301524,16.760568485301523,2016-10-25,13.580123753416295,10.628450622260477,12.0,0.8888888888888888,16.760568485301523,False
1664,BHMBCCTHL01,387,26.14449459,91.73620513,343,bike,high,7,0,25-10-2016,13:03:00,2016-10-25 13:03:00,1.0,0.5,2.7545219638242893,0.42814533583117376,14.281453358311737,2016-10-25,13.580123753416295,10.628450622260477,12.0,0.8863049095607235,14.281453358311737,False
1665,BHMBCCTHL01,387,26.14449459,91.73620513,343,car,high,7,0,25-10-2016,13:29:00,2016-10-25 13:29:00,1.0,1.0,3.2545219638242893,0.523420167424525,15.234201674245252,2016-10-25,13.580123753416295,10.628450622260477,12.0,0.8863049095607235,15.234201674245252,False
1668,BHMBCCTHL01,387,26.14449459,91.73620513,335,truck,low,3,0,25-10-2016,15:02:00,2016-10-25 15:02:00,0.0,1.5,2.74625322997416,0.42656973138105114,14.26569731381051,2016-10-25,13.580123753416295,10.628450622260477,12.0,0.8656330749354005,14.26569731381051,False
1670,BHMBCCTHL01,387,26.14449459,91.73620513,290,car,low,2,0,25-10-2016,15:56:00,2016-10-25 15:56:00,0.0,1.0,1.8997416020671833,0.26526722579974954,12.652672257997494,2016-10-25,13.580123753416295,10.628450622260477,12.0,0.7493540051679587,13.652672257997494,False
1672,BHMBCCTHL01,387,26.14449459,91.73620513,121,car,low,1,0,26-10-2016,07:59:00,2016-10-26 07:59:00,0.0,1.0,1.425064599483204,0.1748176828348988,11.748176828348988,2016-10-26,13.39353182059902,10.631092558665145,12.0,0.31266149870801035,12.748176828348988,False
1673,BHMBCCTHL01,387,26.14449459,91.73620513,151,car,low,1,0,26-10-2016,08:32:00,2016-10-26 08:32:00,0.0,1.0,1.4560723514211886,0.18072619952285857,11.807261995228586,2016-10-26,13.39353182059902,10.631092558665145,12.0,0.39018087855297157,12.807261995228586,False
1674,BHMBCCTHL01,387,26.14449459,91.73620513,182,bike,low,2,0,26-10-2016,08:59:00,2016-10-26 08:59:00,0.0,0.5,1.2881136950904393,0.14872173412974315,11.48721734129743,2016-10-26,13.39353182059902,10.631092558665145,12.0,0.4702842377260982,12.48721734129743,False
1676,BHMBCCTHL01,387,26.14449459,91.73620513,256,car,low,3,0,26-10-2016,09:59:00,2016-10-26 09:59:00,0.0,1.0,2.1645994832041344,0.31573580584273925,13.157358058427393,2016-10-26,13.39353182059902,10.631092558665145,12.0,0.661498708010336,14.157358058427393,False
1677,BHMBCCTHL01,387,26.14449459,91.73620513,283,car,low,3,0,26-10-2016,10:26:00,2016-10-26 10:26:00,0.0,1.0,2.19250645994832,0.321053470861903,13.210534708619031,2016-10-26,13.39353182059902,10.631092558665145,12.0,0.7312661498708011,14.210534708619031,False
1681,BHMBCCTHL01,387,26.14449459,91.73620513,344,bike,high,8,0,26-10-2016,12:26:00,2016-10-26 12:26:00,1.0,0.5,3.0555555555555554,0.48550718534344983,14.855071853434499,2016-10-26,13.39353182059902,10.631092558665145,12.0,0.8888888888888888,14.855071853434499,False
1682,BHMBCCTHL01,387,26.14449459,91.73620513,345,bike,high,7,0,26-10-2016,12:59:00,2016-10-26 12:59:00,1.0,0.5,2.756589147286822,0.4285392369437045,14.285392369437044,2016-10-26,13.39353182059902,10.631092558665145,12.0,0.8914728682170543,14.285392369437044,False
1683,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,high,7,0,26-10-2016,13:26:00,2016-10-26 13:26:00,1.0,1.0,3.256589147286822,0.5238140685370557,15.238140685370558,2016-10-26,13.39353182059902,10.631092558665145,12.0,0.8914728682170543,15.238140685370558,False
1687,BHMBCCTHL01,387,26.14449459,91.73620513,328,car,low,2,0,26-10-2016,15:26:00,2016-10-26 15:26:00,0.0,1.0,1.9390180878552972,0.27275134693783193,12.72751346937832,2016-10-26,13.39353182059902,10.631092558665145,12.0,0.8475452196382429,13.72751346937832,False
1688,BHMBCCTHL01,387,26.14449459,91.73620513,312,car,low,2,0,26-10-2016,15:59:00,2016-10-26 15:59:00,0.0,1.0,1.9224806201550386,0.2696001380375867,12.696001380375868,2016-10-26,13.39353182059902,10.631092558665145,12.0,0.8062015503875969,13.696001380375868,False
1689,BHMBCCTHL01,387,26.14449459,91.73620513,283,car,low,2,0,26-10-2016,16:32:00,2016-10-26 16:32:00,0.0,1.0,1.8925064599483203,0.26388857190589227,12.638885719058923,2016-10-26,13.39353182059902,10.631092558665145,12.0,0.7312661498708011,13.638885719058923,False
1690,BHMBCCTHL01,387,26.14449459,91.73620513,73,car,low,1,0,27-10-2016,07:59:00,2016-10-27 07:59:00,0.0,1.0,1.3754521963824289,0.16536405613416316,11.653640561341632,2016-10-27,13.684786851237527,11.226115569238226,12.0,0.18863049095607234,12.653640561341632,False
1691,BHMBCCTHL01,387,26.14449459,91.73620513,106,bike,low,1,0,27-10-2016,08:32:00,2016-10-27 08:32:00,0.0,0.5,0.9095607235142119,0.07658859289756768,10.765885928975676,2016-10-27,13.684786851237527,11.226115569238226,12.0,0.2739018087855297,11.765885928975676,False
1692,BHMBCCTHL01,387,26.14449459,91.73620513,143,car,low,2,0,27-10-2016,08:59:00,2016-10-27 08:59:00,0.0,1.0,1.7478036175710594,0.2363154940287467,12.363154940287465,2016-10-27,13.684786851237527,11.226115569238226,12.0,0.3695090439276486,13.363154940287465,False
1693,BHMBCCTHL01,387,26.14449459,91.73620513,175,car,low,2,0,27-10-2016,09:32:00,2016-10-27 09:32:00,0.0,1.0,1.7808785529715763,0.24261791182923712,12.42617911829237,2016-10-27,13.684786851237527,11.226115569238226,12.0,0.45219638242894056,13.42617911829237,False
1694,BHMBCCTHL01,387,26.14449459,91.73620513,202,car,low,2,0,27-10-2016,09:59:00,2016-10-27 09:59:00,0.0,1.0,1.8087855297157622,0.2479355768484009,12.479355768484009,2016-10-27,13.684786851237527,11.226115569238226,12.0,0.5219638242894057,13.479355768484009,False
1699,BHMBCCTHL01,387,26.14449459,91.73620513,320,bike,high,8,0,27-10-2016,12:26:00,2016-10-27 12:26:00,1.0,0.5,3.0307493540051675,0.480780371993082,14.807803719930819,2016-10-27,13.684786851237527,11.226115569238226,12.0,0.8268733850129198,14.807803719930819,False
1701,BHMBCCTHL01,387,26.14449459,91.73620513,345,truck,high,7,0,27-10-2016,13:32:00,2016-10-27 13:32:00,1.0,1.5,3.756589147286822,0.619088900130407,16.19088900130407,2016-10-27,13.684786851237527,11.226115569238226,12.0,0.8914728682170543,16.19088900130407,False
1707,BHMBCCTHL01,387,26.14449459,91.73620513,273,car,low,2,0,27-10-2016,16:26:00,2016-10-27 16:26:00,0.0,1.0,1.882170542635659,0.261919066343239,12.619190663432391,2016-10-27,13.684786851237527,11.226115569238226,12.0,0.7054263565891473,13.619190663432391,False
1708,BHMBCCTHL01,387,26.14449459,91.73620513,85,bike,low,1,0,28-10-2016,08:16:00,2016-10-28 08:16:00,0.0,0.5,0.8878552971576228,0.07245263121599585,10.72452631215996,2016-10-28,13.513616916569127,11.25954318092562,12.0,0.21963824289405684,11.72452631215996,False
1709,BHMBCCTHL01,387,26.14449459,91.73620513,85,car,low,1,0,28-10-2016,08:16:00,2016-10-28 08:16:00,0.0,1.0,1.3878552971576228,0.16772746280934708,11.677274628093471,2016-10-28,13.513616916569127,11.25954318092562,12.0,0.21963824289405684,12.677274628093471,False
1710,BHMBCCTHL01,387,26.14449459,91.73620513,112,car,low,2,0,28-10-2016,08:56:00,2016-10-28 08:56:00,0.0,1.0,1.7157622739018088,0.2302100267845216,12.302100267845216,2016-10-28,13.513616916569127,11.25954318092562,12.0,0.28940568475452194,13.302100267845216,False
1712,BHMBCCTHL01,387,26.14449459,91.73620513,170,car,low,2,0,28-10-2016,10:02:00,2016-10-28 10:02:00,0.0,1.0,1.7757105943152456,0.24163315904791052,12.416331590479107,2016-10-28,13.513616916569127,11.25954318092562,12.0,0.4392764857881137,13.416331590479107,False
1713,BHMBCCTHL01,387,26.14449459,91.73620513,189,car,low,3,0,28-10-2016,10:29:00,2016-10-28 10:29:00,0.0,1.0,2.0953488372093023,0.3025401185729624,13.025401185729624,2016-10-28,13.513616916569127,11.25954318092562,12.0,0.4883720930232558,14.025401185729624,False
1717,BHMBCCTHL01,387,26.14449459,91.73620513,289,truck,high,8,0,28-10-2016,12:29:00,2016-10-28 12:29:00,1.0,1.5,3.998708010335917,0.6652245679355594,16.652245679355595,2016-10-28,13.513616916569127,11.25954318092562,12.0,0.7467700258397932,16.652245679355595,False
1718,BHMBCCTHL01,387,26.14449459,91.73620513,320,bike,high,7,0,28-10-2016,13:02:00,2016-10-28 13:02:00,1.0,0.5,2.7307493540051677,0.42361547303707126,14.23615473037071,2016-10-28,13.513616916569127,11.25954318092562,12.0,0.8268733850129198,14.23615473037071,False
1719,BHMBCCTHL01,387,26.14449459,91.73620513,325,car,high,7,0,28-10-2016,13:29:00,2016-10-28 13:29:00,1.0,1.0,3.2359173126614986,0.5198750574117491,15.19875057411749,2016-10-28,13.513616916569127,11.25954318092562,12.0,0.8397932816537468,15.19875057411749,False
1720,BHMBCCTHL01,387,26.14449459,91.73620513,332,car,high,6,0,28-10-2016,14:02:00,2016-10-28 14:02:00,1.0,1.0,2.9431524547803614,0.46408881234959565,14.640888123495957,2016-10-28,13.513616916569127,11.25954318092562,12.0,0.8578811369509044,14.640888123495957,False
1722,BHMBCCTHL01,387,26.14449459,91.73620513,337,car,low,3,0,28-10-2016,15:02:00,2016-10-28 15:02:00,0.0,1.0,2.2483204134366925,0.3316888009002306,13.316888009002305,2016-10-28,13.513616916569127,11.25954318092562,12.0,0.8708010335917312,14.316888009002305,False
1725,BHMBCCTHL01,387,26.14449459,91.73620513,276,car,low,2,0,28-10-2016,16:29:00,2016-10-28 16:29:00,0.0,1.0,1.8852713178294573,0.262509918012035,12.62509918012035,2016-10-28,13.513616916569127,11.25954318092562,12.0,0.7131782945736435,13.62509918012035,False
1726,BHMBCCTHL01,387,26.14449459,91.73620513,79,car,low,1,0,29-10-2016,07:59:00,2016-10-29 07:59:00,0.0,1.0,1.3816537467700258,0.16654575947175512,11.665457594717552,2016-10-29,13.415081734736908,11.158406876932144,12.0,0.2041343669250646,12.665457594717552,False
1727,BHMBCCTHL01,387,26.14449459,91.73620513,77,bike,low,2,0,29-10-2016,08:26:00,2016-10-29 08:26:00,0.0,0.5,1.1795865633074936,0.12804192572188397,11.280419257218838,2016-10-29,13.415081734736908,11.158406876932144,12.0,0.19896640826873385,12.280419257218838,False
1729,BHMBCCTHL01,387,26.14449459,91.73620513,120,truck,low,2,0,29-10-2016,09:26:00,2016-10-29 09:26:00,0.0,1.5,2.224031007751938,0.32706046282799545,13.270604628279955,2016-10-29,13.415081734736908,11.158406876932144,12.0,0.31007751937984496,14.270604628279955,False
1730,BHMBCCTHL01,387,26.14449459,91.73620513,165,bike,low,2,0,29-10-2016,09:59:00,2016-10-29 09:59:00,0.0,0.5,1.2705426356589147,0.14537357467323261,11.453735746732326,2016-10-29,13.415081734736908,11.158406876932144,12.0,0.4263565891472868,12.453735746732326,False
1734,BHMBCCTHL01,387,26.14449459,91.73620513,345,bike,high,8,0,29-10-2016,12:06:00,2016-10-29 12:06:00,1.0,0.5,3.0565891472868216,0.4857041358997152,14.85704135899715,2016-10-29,13.415081734736908,11.158406876932144,12.0,0.8914728682170543,14.85704135899715,False
1735,BHMBCCTHL01,387,26.14449459,91.73620513,345,truck,high,7,0,29-10-2016,12:26:00,2016-10-29 12:26:00,1.0,1.5,3.756589147286822,0.619088900130407,16.19088900130407,2016-10-29,13.415081734736908,11.158406876932144,12.0,0.8914728682170543,16.19088900130407,False
1736,BHMBCCTHL01,387,26.14449459,91.73620513,345,truck,high,7,0,29-10-2016,12:59:00,2016-10-29 12:59:00,1.0,1.5,3.756589147286822,0.619088900130407,16.19088900130407,2016-10-29,13.415081734736908,11.158406876932144,12.0,0.8914728682170543,16.19088900130407,False
1737,BHMBCCTHL01,387,26.14449459,91.73620513,335,car,high,7,0,29-10-2016,13:26:00,2016-10-29 13:26:00,1.0,1.0,3.24625322997416,0.5218445629744024,15.218445629744025,2016-10-29,13.415081734736908,11.158406876932144,12.0,0.8656330749354005,15.218445629744025,False
1741,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,low,2,0,29-10-2016,15:26:00,2016-10-29 15:26:00,0.0,1.0,1.9565891472868218,0.2760995063943425,12.760995063943426,2016-10-29,13.415081734736908,11.158406876932144,12.0,0.8914728682170543,13.760995063943426,False
1742,BHMBCCTHL01,387,26.14449459,91.73620513,337,bike,low,2,0,29-10-2016,15:59:00,2016-10-29 15:59:00,0.0,0.5,1.4483204134366925,0.17924907035086862,11.792490703508687,2016-10-29,13.415081734736908,11.158406876932144,12.0,0.8708010335917312,12.792490703508687,False
1743,BHMBCCTHL01,387,26.14449459,91.73620513,329,car,low,2,0,29-10-2016,16:26:00,2016-10-29 16:26:00,0.0,1.0,1.9400516795865634,0.27294829749409727,12.729482974940973,2016-10-29,13.415081734736908,11.158406876932144,12.0,0.8501291989664083,13.729482974940973,False
1744,BHMBCCTHL01,387,26.14449459,91.73620513,70,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,0.0,1.0,1.7723514211886304,0.24099306974004817,12.409930697400481,2016-10-30,14.016799181758698,10.796318980356038,12.0,0.18087855297157623,13.409930697400481,False
1745,BHMBCCTHL01,387,26.14449459,91.73620513,70,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,0.0,1.0,1.7723514211886304,0.24099306974004817,12.409930697400481,2016-10-30,14.016799181758698,10.796318980356038,12.0,0.18087855297157623,13.409930697400481,False
1747,BHMBCCTHL01,387,26.14449459,91.73620513,72,car,low,2,1,30-10-2016,08:25:00,2016-10-30 08:25:00,0.0,1.0,1.7744186046511627,0.24138697085257882,12.41386970852579,2016-10-30,14.016799181758698,10.796318980356038,12.0,0.18604651162790697,13.41386970852579,False
1748,BHMBCCTHL01,387,26.14449459,91.73620513,82,car,low,2,1,30-10-2016,08:59:00,2016-10-30 08:59:00,0.0,1.0,1.7847545219638241,0.24335647641523206,12.43356476415232,2016-10-30,14.016799181758698,10.796318980356038,12.0,0.21188630490956073,13.43356476415232,False
1749,BHMBCCTHL01,387,26.14449459,91.73620513,94,truck,low,3,1,30-10-2016,09:25:00,2016-10-30 09:25:00,0.0,1.5,2.597157622739018,0.3981596136397779,13.981596136397778,2016-10-30,14.016799181758698,10.796318980356038,12.0,0.24289405684754523,14.981596136397778,False
1750,BHMBCCTHL01,387,26.14449459,91.73620513,102,bike,low,2,1,30-10-2016,09:59:00,2016-10-30 09:59:00,0.0,0.5,1.3054263565891473,0.15202065594718736,11.520206559471873,2016-10-30,14.016799181758698,10.796318980356038,12.0,0.26356589147286824,12.520206559471873,False
1751,BHMBCCTHL01,387,26.14449459,91.73620513,120,car,low,4,1,30-10-2016,10:25:00,2016-10-30 10:25:00,0.0,1.0,2.424031007751938,0.365170395465336,13.65170395465336,2016-10-30,14.016799181758698,10.796318980356038,12.0,0.31007751937984496,14.65170395465336,False
1755,BHMBCCTHL01,387,26.14449459,91.73620513,266,bike,high,11,1,30-10-2016,12:26:00,2016-10-30 12:26:00,1.0,0.5,3.9749354005167956,0.6606947051414569,16.60694705141457,2016-10-30,14.016799181758698,10.796318980356038,12.0,0.6873385012919897,16.60694705141457,False
1756,BHMBCCTHL01,387,26.14449459,91.73620513,300,bike,high,10,1,30-10-2016,13:06:00,2016-10-30 13:06:00,1.0,0.5,3.710077519379845,0.6102261250984673,16.10226125098467,2016-10-30,14.016799181758698,10.796318980356038,12.0,0.7751937984496124,16.10226125098467,False
1757,BHMBCCTHL01,387,26.14449459,91.73620513,318,car,high,10,1,30-10-2016,13:25:00,2016-10-30 13:25:00,1.0,1.0,4.228682170542635,0.7090460667045942,17.090460667045942,2016-10-30,14.016799181758698,10.796318980356038,12.0,0.8217054263565892,17.090460667045942,False
1759,BHMBCCTHL01,387,26.14449459,91.73620513,325,car,high,8,1,30-10-2016,14:32:00,2016-10-30 14:32:00,1.0,1.0,3.6359173126614985,0.5960949226864302,15.960949226864303,2016-10-30,14.016799181758698,10.796318980356038,12.0,0.8397932816537468,15.960949226864303,False
1761,BHMBCCTHL01,387,26.14449459,91.73620513,308,car,low,3,1,30-10-2016,15:32:00,2016-10-30 15:32:00,0.0,1.0,2.318346253229974,0.34503220108720634,13.450322010872062,2016-10-30,14.016799181758698,10.796318980356038,12.0,0.7958656330749354,14.450322010872062,False
1762,BHMBCCTHL01,387,26.14449459,91.73620513,70,car,low,1,0,31-10-2016,08:00:00,2016-10-31 08:00:00,0.0,1.0,1.3723514211886305,0.1647732044653672,11.647732044653672,2016-10-31,13.709334061843855,11.26850374856479,12.0,0.18087855297157623,12.647732044653672,False
1765,BHMBCCTHL01,387,26.14449459,91.73620513,145,bike,low,2,0,31-10-2016,09:26:00,2016-10-31 09:26:00,0.0,0.5,1.2498708010335917,0.1414345635479261,11.414345635479261,2016-10-31,13.709334061843855,11.26850374856479,12.0,0.37467700258397935,12.414345635479261,False
1766,BHMBCCTHL01,387,26.14449459,91.73620513,189,bike,low,3,0,31-10-2016,10:00:00,2016-10-31 10:00:00,0.0,0.5,1.5953488372093023,0.2072652869796112,12.072652869796112,2016-10-31,13.709334061843855,11.26850374856479,12.0,0.4883720930232558,13.072652869796112,False
1767,BHMBCCTHL01,387,26.14449459,91.73620513,203,bike,low,3,0,31-10-2016,10:26:00,2016-10-31 10:26:00,0.0,0.5,1.6098191214470283,0.2100225947673257,12.100225947673257,2016-10-31,13.709334061843855,11.26850374856479,12.0,0.524547803617571,13.100225947673257,False
1770,BHMBCCTHL01,387,26.14449459,91.73620513,241,bike,high,7,0,31-10-2016,12:00:00,2016-10-31 12:00:00,1.0,0.5,2.649095607235142,0.4080563790921106,14.080563790921106,2016-10-31,13.709334061843855,11.26850374856479,12.0,0.6227390180878553,14.080563790921106,False
1771,BHMBCCTHL01,387,26.14449459,91.73620513,249,car,high,8,0,31-10-2016,12:26:00,2016-10-31 12:26:00,1.0,1.0,3.4573643410852712,0.5620717140915952,15.620717140915952,2016-10-31,13.709334061843855,11.26850374856479,12.0,0.6434108527131783,15.620717140915952,False
1772,BHMBCCTHL01,387,26.14449459,91.73620513,260,car,high,6,0,31-10-2016,13:00:00,2016-10-31 13:00:00,1.0,1.0,2.868733850129199,0.44990837229849223,14.499083722984922,2016-10-31,13.709334061843855,11.26850374856479,12.0,0.6718346253229974,14.499083722984922,False
1773,BHMBCCTHL01,387,26.14449459,91.73620513,261,car,high,7,0,31-10-2016,13:26:00,2016-10-31 13:26:00,1.0,1.0,3.169767441860465,0.5072702218107683,15.072702218107683,2016-10-31,13.709334061843855,11.26850374856479,12.0,0.6744186046511628,15.072702218107683,False
1777,BHMBCCTHL01,387,26.14449459,91.73620513,215,bike,low,2,0,31-10-2016,15:27:00,2016-10-31 15:27:00,0.0,0.5,1.3222222222222222,0.1552211024864989,11.552211024864988,2016-10-31,13.709334061843855,11.26850374856479,12.0,0.5555555555555556,12.552211024864988,False
1781,BHMBCCTHL01,387,26.14449459,91.73620513,104,truck,low,1,0,01-11-2016,08:26:00,2016-11-01 08:26:00,0.0,1.5,1.9074935400516795,0.2667443549717395,12.667443549717394,2016-11-01,13.66472178007974,11.11984798295814,12.0,0.268733850129199,13.667443549717394,False
1782,BHMBCCTHL01,387,26.14449459,91.73620513,130,car,low,1,0,01-11-2016,09:00:00,2016-11-01 09:00:00,0.0,1.0,1.4343669250645994,0.17659023784128672,11.765902378412868,2016-11-01,13.66472178007974,11.11984798295814,12.0,0.3359173126614987,12.765902378412868,False
1783,BHMBCCTHL01,387,26.14449459,91.73620513,155,car,low,2,0,01-11-2016,09:26:00,2016-11-01 09:26:00,0.0,1.0,1.7602067183462533,0.23867890070393064,12.386789007039308,2016-11-01,13.66472178007974,11.11984798295814,12.0,0.4005167958656331,13.386789007039308,False
1785,BHMBCCTHL01,387,26.14449459,91.73620513,222,truck,low,2,0,01-11-2016,10:26:00,2016-11-01 10:26:00,0.0,1.5,2.3294573643410854,0.3471494195670587,13.471494195670587,2016-11-01,13.66472178007974,11.11984798295814,12.0,0.5736434108527132,14.471494195670587,False
1788,BHMBCCTHL01,387,26.14449459,91.73620513,279,bike,high,8,0,01-11-2016,12:00:00,2016-11-01 12:00:00,1.0,0.5,2.9883720930232553,0.47270539918620363,14.727053991862036,2016-11-01,13.66472178007974,11.11984798295814,12.0,0.7209302325581395,14.727053991862036,False
